scene_id,workflow,aspect,scene_category,scene_name,lab_environment,camera,lighting,product_hero,product_form_detail,compound_id,compound_name,canonical_url,scene_brief,caption_lock,status,rotation_order,last_used_date,source_id,vibe,theme
LI-105,vid_gen_landscape_scenes,16:9,lab_scene,LI-105 — Focus & Clarity — MOTS-C,A frosted glass bottle of cellular support on a scale platform that tips slightly toward the lighter side,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,scene product lock via typography / subtle mid-ground research material; no extreme close-up packshot,,P-MOT-001,MOTS-C,https://www.palmbeach-vitality.store/products/mots-c,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A frosted glass bottle of cellular support on a scale platform that tips slightly toward the lighter side, as the liquid inside becomes visibly thinner and more fluid in motion. Reflections and refractions in the glass create secondary visual interest. Vibe: Cool. Theme: Focus & Clarity. Product lock: MOTS-C (P-MOT-001). Form: research catalog material. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about MOTS-C (P-MOT-001) and https://www.palmbeach-vitality.store/products/mots-c.,Active,105,,105,Cool,Focus & Clarity
LI-106,vid_gen_landscape_scenes,16:9,pen_3ml_scene,LI-106 — Focus & Clarity — BPC-157,A matte-black peptide pen on a smooth river stone while clear water flows in soft ribbons around it,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"3mL research dosage pen of BPC-157 as mid-ground hero in the scene (not extreme macro; no injection act, no people)",3mL pre-filled research dosage pen,P-BPC-001,BPC-157,https://www.palmbeach-vitality.store/products/bpc-157-pen,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A matte-black peptide pen on a smooth river stone while clear water flows in soft ribbons around it, with the entire bottle briefly becoming translucent then solid again. Deep contrast between the sharp product and soft, dreamy background. Vibe: Fun. Theme: Focus & Clarity. Product lock: BPC-157 (P-BPC-001). Form: 3mL pre-filled research dosage pen. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. PEN SPEC: 3mL pre-filled research dosage pen. No injection act, no people, no needles in use. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about BPC-157 (P-BPC-001) and https://www.palmbeach-vitality.store/products/bpc-157-pen.,Active,106,,106,Fun,Focus & Clarity
LI-107,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-107 — Recovery & Healing — Sermorelin,A matte-black peptide pen floating just above a still black lake with perfect reflection,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"10mL sterile injectable-style glass vial of Sermorelin with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-SER-001,Sermorelin,https://www.palmbeach-vitality.store/products/sermorelin,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A matte-black peptide pen floating just above a still black lake with perfect reflection, with the bottle standing firm as a small wave repeatedly tries and fails to knock it over. Subtle particle systems (dust, pollen, mist) interact gracefully with the vial. Vibe: Fun. Theme: Recovery & Healing. Product lock: Sermorelin (V-SER-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about Sermorelin (V-SER-001) and https://www.palmbeach-vitality.store/products/sermorelin.,Active,107,,107,Fun,Recovery & Healing
LI-108,vid_gen_landscape_scenes,16:9,lab_scene,LI-108 — Energy & Cellular Power — NAD+,A minimalist wellness bottle next to a cloudy glass of water that suddenly becomes crystal clear,"16:9 landscape cinematic framing, deep environmental context",Dramatic mood lighting,scene product lock via typography / subtle mid-ground research material; no extreme close-up packshot,,P-NAD-001,NAD+,https://www.palmbeach-vitality.store/products/nad-pen-500mg,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A minimalist wellness bottle next to a cloudy glass of water that suddenly becomes crystal clear, as surrounding particles are drawn inward like gravity. Deep contrast between the sharp product and soft, dreamy background. Vibe: Dramatic. Theme: Energy & Cellular Power. Product lock: NAD+ (P-NAD-001). Form: research catalog material. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about NAD+ (P-NAD-001) and https://www.palmbeach-vitality.store/products/nad-pen-500mg.,Active,108,,108,Dramatic,Energy & Cellular Power
LI-109,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-109 — Beach & Ocean — SS-31,A pure white ceramic-capped vial in a desert landscape of fine sand with heat shimmer rising,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"10mL sterile injectable-style glass vial of SS-31 with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-SS3-001,SS-31,https://www.palmbeach-vitality.store/products/ss-31,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A pure white ceramic-capped vial in a desert landscape of fine sand with heat shimmer rising, while a much larger empty bottle tips over dramatically and the small one stays still. Deep contrast between the sharp product and soft, dreamy background. Vibe: Fun. Theme: Beach & Ocean. Product lock: SS-31 (V-SS3-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about SS-31 (V-SS3-001) and https://www.palmbeach-vitality.store/products/ss-31.,Active,109,,109,Fun,Beach & Ocean
LI-110,vid_gen_landscape_scenes,16:9,lab_scene,LI-110 — Abstract Cellular — PT-141,A frosted glass bottle of cellular support on an empty gym floor mat with a single chalk mark that slowly fades,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,scene product lock via typography / subtle mid-ground research material; no extreme close-up packshot,,P-PT1-001,PT-141,https://www.palmbeach-vitality.store/products/pt-141-pen,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A frosted glass bottle of cellular support on an empty gym floor mat with a single chalk mark that slowly fades, as surrounding particles are drawn inward like gravity. Soft volumetric god-rays cut through the scene. Vibe: Cool. Theme: Abstract Cellular. Product lock: PT-141 (P-PT1-001). Form: research catalog material. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about PT-141 (P-PT1-001) and https://www.palmbeach-vitality.store/products/pt-141-pen.,Active,110,,110,Cool,Abstract Cellular
LI-111,vid_gen_landscape_scenes,16:9,pen_3ml_scene,LI-111 — Abstract Cellular — BPC-157 / TB-500,A matte-black peptide pen floating in pure black void while golden particles slowly orbit,"16:9 landscape cinematic framing, deep environmental context",Dramatic mood lighting,"3mL research dosage pen of BPC-157 / TB-500 as mid-ground hero in the scene (not extreme macro; no injection act, no people)",3mL pre-filled research dosage pen,P-WOL-001,BPC-157 / TB-500,https://www.palmbeach-vitality.store/products/wolverine-pen,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A matte-black peptide pen floating in pure black void while golden particles slowly orbit, with the bottle standing firm as a small wave repeatedly tries and fails to knock it over. Extreme slow-motion emphasizes every micro-movement of liquid and light. Vibe: Dramatic. Theme: Abstract Cellular. Product lock: BPC-157 / TB-500 (P-WOL-001). Form: 3mL pre-filled research dosage pen. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. PEN SPEC: 3mL pre-filled research dosage pen. No injection act, no people, no needles in use. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about BPC-157 / TB-500 (P-WOL-001) and https://www.palmbeach-vitality.store/products/wolverine-pen.,Active,111,,111,Dramatic,Abstract Cellular
LI-112,vid_gen_landscape_scenes,16:9,pen_3ml_scene,LI-112 — Beach & Ocean — CJC (no DAC)/Ipamorelin,A matte-black peptide pen beside an hourglass where the sand begins flowing upward,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,"3mL research dosage pen of CJC (no DAC)/Ipamorelin as mid-ground hero in the scene (not extreme macro; no injection act, no people)",3mL pre-filled research dosage pen,P-CII-001,CJC (no DAC)/Ipamorelin,https://www.palmbeach-vitality.store/products/cjc-ipamorelin-1,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A matte-black peptide pen beside an hourglass where the sand begins flowing upward, as condensation forms and rolls down in slow motion. Extreme slow-motion emphasizes every micro-movement of liquid and light. Vibe: Cool. Theme: Beach & Ocean. Product lock: CJC (no DAC)/Ipamorelin (P-CII-001). Form: 3mL pre-filled research dosage pen. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. PEN SPEC: 3mL pre-filled research dosage pen. No injection act, no people, no needles in use. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about CJC (no DAC)/Ipamorelin (P-CII-001) and https://www.palmbeach-vitality.store/products/cjc-ipamorelin-1.,Active,112,,112,Cool,Beach & Ocean
LI-113,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-113 — Beach & Ocean — TB-500,A sleek glass peptide vial standing in soft white sand with moving palm-frond shadows,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,"10mL sterile injectable-style glass vial of TB-500 with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-TB5-001,TB-500,https://www.palmbeach-vitality.store/products/tb-500,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A sleek glass peptide vial standing in soft white sand with moving palm-frond shadows, as the product casts a shadow that moves independently of the light source. Extreme slow-motion emphasizes every micro-movement of liquid and light. Vibe: Cool. Theme: Beach & Ocean. Product lock: TB-500 (V-TB5-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about TB-500 (V-TB5-001) and https://www.palmbeach-vitality.store/products/tb-500.,Active,113,,113,Cool,Beach & Ocean
LI-114,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-114 — Stacks & Synergy — Tesamorelin,A sleek glass peptide vial on a mirror surface that reflects infinite versions of itself,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"10mL sterile injectable-style glass vial of Tesamorelin with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-TES-001,Tesamorelin,https://www.palmbeach-vitality.store/products/tesamorelin,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A sleek glass peptide vial on a mirror surface that reflects infinite versions of itself, with a soft white light pulsing once like a signal. Subtle particle systems (dust, pollen, mist) interact gracefully with the vial. Vibe: Fun. Theme: Stacks & Synergy. Product lock: Tesamorelin (V-TES-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about Tesamorelin (V-TES-001) and https://www.palmbeach-vitality.store/products/tesamorelin.,Active,114,,114,Fun,Stacks & Synergy
LI-115,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-115 — Fat Loss & Metabolism — BPC-157,A precision-dosed peptide vial in a miniature Zen garden where rake lines slowly rearrange themselves around it,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"10mL sterile injectable-style glass vial of BPC-157 with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-BPC-001,BPC-157,https://www.palmbeach-vitality.store/products/bpc-157,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A precision-dosed peptide vial in a miniature Zen garden where rake lines slowly rearrange themselves around it, as hundreds of tiny light points stream into it from all directions. Extreme slow-motion emphasizes every micro-movement of liquid and light. Vibe: Fun. Theme: Fat Loss & Metabolism. Product lock: BPC-157 (V-BPC-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about BPC-157 (V-BPC-001) and https://www.palmbeach-vitality.store/products/bpc-157.,Active,115,,115,Fun,Fat Loss & Metabolism
LI-116,vid_gen_landscape_scenes,16:9,lab_scene,LI-116 — Energy & Cellular Power — Semax,A minimalist wellness bottle on a dark surface while a dim light bulb suddenly reaches full brightness,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,scene product lock via typography / subtle mid-ground research material; no extreme close-up packshot,,P-SMX-001,Semax,https://www.palmbeach-vitality.store/products/semax-pen,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A minimalist wellness bottle on a dark surface while a dim light bulb suddenly reaches full brightness, while the liquid level inside appears to rise slightly on its own. Soft volumetric god-rays cut through the scene. Vibe: Cool. Theme: Energy & Cellular Power. Product lock: Semax (P-SMX-001). Form: research catalog material. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about Semax (P-SMX-001) and https://www.palmbeach-vitality.store/products/semax-pen.,Active,116,,116,Cool,Energy & Cellular Power
LI-117,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-117 — Fat Loss & Metabolism — BPC-157 / TB-500,A crystal-clear recovery vial on a mirror surface that reflects infinite versions of itself,"16:9 landscape cinematic framing, deep environmental context",Dramatic mood lighting,"10mL sterile injectable-style glass vial of BPC-157 / TB-500 with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-WOL-001,BPC-157 / TB-500,https://www.palmbeach-vitality.store/products/wolverine-stack,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A crystal-clear recovery vial on a mirror surface that reflects infinite versions of itself, while the background subtly accelerates in time-lapse around the still product. Soft volumetric god-rays cut through the scene. Vibe: Dramatic. Theme: Fat Loss & Metabolism. Product lock: BPC-157 / TB-500 (V-WOL-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about BPC-157 / TB-500 (V-WOL-001) and https://www.palmbeach-vitality.store/products/wolverine-stack.,Active,117,,117,Dramatic,Fat Loss & Metabolism
LI-118,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-118 — Focus & Clarity — Cagrilinitide,A pure white ceramic-capped vial amidst floating dandelion seeds that orbit then settle,"16:9 landscape cinematic framing, deep environmental context",Dramatic mood lighting,"10mL sterile injectable-style glass vial of Cagrilinitide with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-CAG-001,Cagrilinitide,https://www.palmbeach-vitality.store/products/cargrilinitide,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A pure white ceramic-capped vial amidst floating dandelion seeds that orbit then settle, as a single red drop forms and slowly shapes itself into a heart before falling. The scene has a quiet, almost sacred stillness interrupted only by intentional motion. Vibe: Dramatic. Theme: Focus & Clarity. Product lock: Cagrilinitide (V-CAG-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about Cagrilinitide (V-CAG-001) and https://www.palmbeach-vitality.store/products/cargrilinitide.,Active,118,,118,Dramatic,Focus & Clarity
LI-119,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-119 — Nature Regeneration — CJC (no DAC),A glowing amber wellness vial catching a single snowflake that melts the instant it lands,"16:9 landscape cinematic framing, deep environmental context",Fun mood lighting,"10mL sterile injectable-style glass vial of CJC (no DAC) with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-CJC-001,CJC (no DAC),https://www.palmbeach-vitality.store/products/cjc,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A glowing amber wellness vial catching a single snowflake that melts the instant it lands, while two vials slowly lean toward each other until labels almost touch. Extreme slow-motion emphasizes every micro-movement of liquid and light. Vibe: Fun. Theme: Nature Regeneration. Product lock: CJC (no DAC) (V-CJC-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about CJC (no DAC) (V-CJC-001) and https://www.palmbeach-vitality.store/products/cjc.,Active,119,,119,Fun,Nature Regeneration
LI-120,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-120 — Longevity & Anti-Aging — CJC (no DAC)/Ipamorelin,A high-clarity research-grade vial next to a foggy mirror surface that clears from the center outward,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,"10mL sterile injectable-style glass vial of CJC (no DAC)/Ipamorelin with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-CII-001,CJC (no DAC)/Ipamorelin,https://www.palmbeach-vitality.store/products/cjc-ipamorelin,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A high-clarity research-grade vial next to a foggy mirror surface that clears from the center outward, as hundreds of tiny light points stream into it from all directions. The scene has a quiet, almost sacred stillness interrupted only by intentional motion. Vibe: Cool. Theme: Longevity & Anti-Aging. Product lock: CJC (no DAC)/Ipamorelin (V-CII-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about CJC (no DAC)/Ipamorelin (V-CII-001) and https://www.palmbeach-vitality.store/products/cjc-ipamorelin.,Active,120,,120,Cool,Longevity & Anti-Aging
LI-121,vid_gen_landscape_scenes,16:9,pen_3ml_scene,LI-121 — Recovery & Healing — DSIP,A matte-black peptide pen on an empty gym floor mat with a single chalk mark that slowly fades,"16:9 landscape cinematic framing, deep environmental context",Dramatic mood lighting,"3mL research dosage pen of DSIP as mid-ground hero in the scene (not extreme macro; no injection act, no people)",3mL pre-filled research dosage pen,P-DSI-001,DSIP,https://www.palmbeach-vitality.store/products/dsip-pen,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A matte-black peptide pen on an empty gym floor mat with a single chalk mark that slowly fades, appearing to crack open like ice, revealing brighter liquid within. A gentle breeze moves surrounding elements without disturbing the product. Vibe: Dramatic. Theme: Recovery & Healing. Product lock: DSIP (P-DSI-001). Form: 3mL pre-filled research dosage pen. Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. PEN SPEC: 3mL pre-filled research dosage pen. No injection act, no people, no needles in use. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about DSIP (P-DSI-001) and https://www.palmbeach-vitality.store/products/dsip-pen.,Active,121,,121,Dramatic,Recovery & Healing
LI-122,vid_gen_landscape_scenes,16:9,vial_10ml_scene,LI-122 — Beach & Ocean — GHK-Cu,A crystal-clear recovery vial on wet Palm Beach sand as a gentle wave washes over and retreats,"16:9 landscape cinematic framing, deep environmental context",Cool mood lighting,"10mL sterile injectable-style glass vial of GHK-Cu with rubber stopper + aluminum crimp seal (NEVER black twist/screw cap); mid-ground in scene, not extreme macro","10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap)",V-GHK-001,GHK-Cu,https://www.palmbeach-vitality.store/products/ghk-cu,"LANDSCAPE SCENE (16:9) for workflow vid_gen_landscape_scenes. Source visual+motion: A crystal-clear recovery vial on wet Palm Beach sand as a gentle wave washes over and retreats, as a single red drop forms and slowly shapes itself into a heart before falling. Subtle particle systems (dust, pollen, mist) interact gracefully with the vial. Vibe: Cool. Theme: Beach & Ocean. Product lock: GHK-Cu (V-GHK-001). Form: 10mL sterile injectable-style glass vial with rubber stopper and aluminum crimp seal (NOT screw-cap, NOT black twist cap). Camera: 16:9 landscape cinematic framing, deep environmental context. Keep product as part of a full environmental scene — not an isolated void packshot. VIAL SPEC: 10mL sterile injectable-style clear glass vial, rubber stopper + aluminum crimp seal only. FORBIDDEN: black twist caps, screw caps, dropper bottles. SIGNAGE RULE: premium clean research lab only. No safety placards, no industrial alert graphics, no trefoil icons, no striped floor tape, no danger banners. Do not print alert words on walls, floors, labels, or posters. Only neutral room names and product typography.",Captions MUST be only about GHK-Cu (V-GHK-001) and https://www.palmbeach-vitality.store/products/ghk-cu.,Active,122,,122,Cool,Beach & Ocean
